ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1191,1128,Eta Balasubramanian,55,9,3,2,2
1192,1129,Elijah Palla,27,3,5,3,1
1193,1130,Mitali Balakrishnan,75,9,6,4,2
1194,1131,Urmi Ramanathan,40,1,6,5,2
1195,1132,Turvi Dave,29,3,5,1,2
1196,1133,Yoshita Naidu,48,9,1,4,2
1197,1134,Tara Som,55,5,6,2,2
1198,1135,Raksha Warrior,30,3,3,5,2
1199,1136,Siddharth Sundaram,54,8,1,1,1
1200,1137,Manya Chahal,33,4,2,4,2
1201,1138,Thomas Wagle,37,2,4,3,1
1202,1139,Faras Gera,51,9,3,5,1
1203,1140,Mahika Anand,24,4,2,3,2
1204,1141,Prisha Narain,30,9,1,5,2
1205,1142,Siya Mistry,72,2,6,4,2
1206,1143,Yuvraj Setty,31,9,7,1,1
1207,1144,Onveer Butala,54,1,1,3,1
1208,1145,Vyanjana Magar,21,7,7,3,2
1209,1146,Ekta Agate,32,8,4,4,2
1210,1147,Karan Yadav,54,5,4,3,1
1211,1148,Aditya Padmanabhan,52,3,5,2,1
1212,1149,Chanakya Kumar,57,3,2,4,1
1213,1150,Chandresh Bahl,60,3,7,5,1
1214,1151,Zarna Munshi,31,8,1,2,2
1215,1152,Kashvi Pillai,22,6,2,1,2
1216,1153,Madhavi Gupta,60,7,3,2,2
1217,1154,Vasatika Kari,41,6,7,4,2
1218,1155,Ekta Toor,42,6,3,1,2
1219,1156,Ojas Mohan,21,5,4,3,1
1220,1157,Brijesh Kala,47,7,7,2,1
1221,1158,Yashvi Mitra,24,4,5,1,2
1222,1159,Hamsini Johal,61,7,1,3,2
1223,1160,Champak Tara,37,3,4,2,1
1224,1161,Sara Mishra,22,9,1,5,2
1225,1162,Deepa Seshadri,32,3,6,3,2
1226,1163,Aarav Dey,19,6,1,3,1
1227,1164,Kala Thakur,38,6,3,4,2
1228,1165,Forum Konda,57,5,1,3,2
1229,1166,Banjeet Sunder,63,1,5,5,1
1230,1167,Dalbir Setty,73,1,7,3,1
1231,1168,Upkaar Nath,71,8,1,2,1
1232,1168,Kevin Oak,20,3,1,4,1
1233,1169,Netra Sood,73,7,7,5,2
1234,1170,Faqid Ganesan,29,1,3,3,1
1235,1171,Bahadurjit Kamdar,23,7,4,3,1
1236,1172,Dhruv Saini,74,3,2,4,1
1237,1173,Jonathan Mammen,73,1,3,2,1
1238,1174,Ryan Padmanabhan,44,5,2,5,1
1239,1175,Panini Korpal,61,1,6,3,2
1240,1176,Akshay Gole,27,8,2,2,1
1241,1176,Ishwar De,30,6,1,3,1
1242,1177,Gauri Venkataraman,75,3,4,1,2
1243,1178,Kamya Hayer,33,1,7,2,2
1244,1179,Pranit Mishra,63,7,7,4,1
1245,1180,Lakshit Garde,39,2,6,3,1
1246,1181,Yashica Tak,27,8,7,5,2
1247,1182,Ekaja Bala,34,9,2,1,2
1248,1183,Waida Oak,71,2,6,2,2
1249,1184,Gauri Rajan,74,6,5,3,2
1250,1185,Yug Gala,35,7,7,4,1
1251,1186,Aryan Balasubramanian,57,6,5,5,1
1252,1187,Kalpit Dube,20,5,3,3,1
1253,1188,Falak Shukla,67,8,2,1,2
1254,1189,Bhavini Vig,28,3,7,3,2
1255,1190,Turvi Sagar,34,4,6,1,2
1256,1191,Upma Mital,20,6,6,5,2
1257,1192,Tarak Savant,25,9,2,2,1
1258,1193,Oviya Shan,61,8,4,3,2
1259,1194,Ridhi Halder,31,7,6,4,2
1260,1195,Atharv Mahajan,58,5,7,1,1
1261,1196,Owen Kapoor,61,2,7,4,1
1262,1197,Upma Khanna,37,6,6,1,2
1263,1198,Veda Brahmbhatt,25,9,6,3,2
1264,1199,Rohan Contractor,62,3,2,2,1
1265,1200,Zaitra Banerjee,30,6,2,2,2
1266,1201,Quincy Chauhan,24,5,3,3,1
1267,1202,Xalak Chaudhuri,28,7,5,1,2
1268,1203,Jagdish Singh,62,9,2,4,1
1269,1204,Ridhi Mannan,60,5,3,3,2
1270,1205,Saanvi Chatterjee,55,4,7,5,2
1271,1206,Yatan Mall,27,6,3,2,1
1272,1207,Jeet Barad,39,9,7,4,1
1273,1208,Saksham Sankar,29,5,2,1,1
1274,1209,Ladli Yadav,54,9,3,1,2
1275,1210,Kevin Sha,70,2,2,3,1
1276,1211,Maanav Bhatnagar,68,3,2,1,1
1277,1212,Dalbir Saxena,62,4,2,4,1
1278,1213,Bhavya Bains,31,7,5,3,2
1279,1214,Aadhya Karpe,52,9,1,5,2
1280,1215,Chaitaly Bala,54,2,1,3,2
1281,1216,Krishna Ravi,49,9,7,1,2
1282,1217,Ira Jaggi,34,4,4,4,2
1283,1218,Charita Loyal,44,4,4,3,2
1284,1219,Jackson Parsa,34,7,7,1,1
1285,1220,Daksh Sridhar,44,9,2,2,1
1286,1221,Ganga Srinivas,66,4,5,5,2
1287,1222,William Karnik,68,8,5,5,1
1288,1223,Advika Chaudry,50,9,3,2,2
1289,1224,Aarush Bava,40,4,2,1,1
1290,1225,Max Prashad,75,4,7,4,1
1291,1226,Ubika Boase,24,9,3,3,2
1292,1227,Isaac Balakrishnan,27,2,4,4,1
1293,1228,Isaiah Bir,29,6,4,3,1
1294,1229,Kabir Kuruvilla,62,1,3,5,1
1295,1230,Nitara Pall,67,6,6,5,2
1296,1231,Aarush Gill,26,5,3,4,1
1297,1232,Balhaar Bhatt,65,1,5,3,1
1298,1233,Ishanvi Johal,68,8,6,1,2
1299,1234,Chakrika Garg,36,4,3,1,2
1300,1235,Rudra Narain,55,9,4,5,1
1301,1236,Devansh Sanghvi,48,3,1,4,1
1302,1237,Vasatika Narayanan,20,3,4,1,2
1303,1238,Vrishti Mody,34,9,2,1,2
1304,1239,Chandresh Narayan,46,6,1,1,1
1305,1240,Darsh Narayan,43,3,4,5,1
1306,1241,Jacob Palla,25,4,6,1,1
1307,1242,Indrajit Butala,73,7,1,2,1
1308,1243,Tarak Bir,55,5,3,5,1
1309,1244,Chatresh Guha,70,7,7,1,1
1310,1245,Chatura Pall,52,9,3,4,1
1311,1246,Aarini Tandon,61,8,3,3,2
1312,1246,Robert Cherian,33,7,1,4,1
1313,1247,Leela Keer,27,7,4,3,2
1314,1248,Ekanta Rajan,36,8,2,4,2
1315,1249,Vihaan Sanghvi,63,6,3,5,1
1316,1250,Rishi Chandra,49,9,4,1,1
1317,1251,Dhruv Nath,36,9,1,5,1
1318,1252,Girindra Dey,36,2,1,2,1
1319,1253,Dakshesh Singhal,53,1,7,1,1
1320,1254,Ethan Sridhar,40,9,7,1,1
1321,1255,Rajata Raju,37,8,5,1,2
1322,1256,Hritik Kata,39,5,5,1,1
1323,1257,Unnati Badal,52,1,4,3,2
1324,1258,Harini Barad,40,6,1,1,2
1325,1259,Om Kapur,55,5,3,5,1
1326,1260,Tristan Ganesan,37,3,1,2,1
1327,1261,Qadim Thakur,19,3,5,1,1
1328,1262,Advika Sathe,32,9,4,2,2
1329,1263,Kabir Dar,40,8,7,2,1
1330,1264,Qarin Bhatt,37,5,7,4,1
1331,1265,Aarav Dani,30,6,5,2,1
1332,1266,Vrishti Mangal,70,4,2,3,2
1333,1267,Amrita Goda,61,8,2,3,2
1334,1267,Quincy Bava,64,5,1,3,1
1335,1268,Naveen Seth,19,7,3,5,1
1336,1269,Chakradhar Guha,67,7,4,5,1
1337,1270,Veer Mitra,20,6,1,5,1
1338,1271,Zayan Rattan,18,9,2,1,1
1339,1272,Ayush Vasa,68,8,5,1,1
1340,1273,Anmol Dugal,33,1,1,2,1
1341,1274,Wahab Kumer,31,1,6,1,1
1342,1275,Siddharth Sehgal,32,1,6,1,1
1343,1276,Triya Aggarwal,64,1,1,5,2
1344,1277,Pranit Rout,18,8,5,2,1
1345,1278,Jai Kothari,38,1,5,3,1
1346,1279,Azad Cheema,32,7,3,2,1
1347,1280,Oscar Uppal,36,9,2,2,1
1348,1281,Anvi Mutti,42,8,6,4,2
1349,1282,Chakradev Ganesh,71,1,2,5,1
1350,1283,Udarsh Kara,53,4,4,3,1
1351,1284,Gabriel Hans,73,6,1,1,1
1352,1285,Frederick Padmanabhan,44,9,2,2,1
1353,1286,Anirudh Memon,48,3,3,4,1
1354,1287,Pavani Rai,46,5,6,1,2
1355,1288,Bimala Gaba,27,1,3,4,2
1356,1289,Yashodhara Balakrishnan,45,5,5,1,2
1357,1290,Devika Pau,29,9,2,1,2
1358,1291,Raksha Bal,71,6,1,3,2
1359,1292,Baljiwan Ramesh,74,3,5,2,1
1360,1293,Harini Chand,28,1,7,5,2
1361,1294,Raagini Sridhar,24,5,7,2,2
1362,1295,Isha Kala,21,6,6,4,2
1363,1296,Zarna Boase,34,1,4,2,2
1364,1297,Upasna Rastogi,66,5,6,1,2
1365,1298,Naveen Balan,57,8,7,1,1
1366,1299,Utkarsh Palan,69,6,3,5,1
1367,1300,Amruta Guha,62,4,7,3,2
1368,1301,Ikbal Shenoy,25,6,3,1,1
1369,1302,Jeet Gopal,21,1,1,3,1
1370,1303,Idika Dhar,59,1,3,3,2
1371,1304,Wishi Hayre,72,2,2,3,2
1372,1305,Wridesh Ratta,60,3,1,3,1
1373,1306,Sudiksha Bains,31,4,3,2,2
1374,1307,Samesh Samra,41,8,3,4,1
1375,1308,Warinder Loke,55,2,7,5,1
1376,1309,Umang Bail,66,1,1,5,1
1377,1309,Kai Balan,55,3,6,2,1
1378,1310,Yagnesh Narayanan,74,5,2,5,1
1379,1311,Sarthak Bhavsar,19,5,7,4,1
1380,1312,Viraj Chauhan,73,3,6,4,1
1381,1313,Harrison Kala,23,1,4,1,1
1382,1314,Yutika Mall,71,7,1,4,2
1383,1315,Gabriel Mittal,26,8,2,5,1
1384,1316,Onkar Kibe,47,5,6,4,1
1385,1317,Harsh Kale,63,1,4,1,1
1386,1318,Azaan Wable,73,2,7,4,1
1387,1319,Xalak Modi,25,7,7,2,2
1388,1320,Aarav Baria,70,7,3,4,1
1389,1321,Vaishnavi Kapoor,62,5,3,4,2
1390,1322,Chameli Sant,67,8,7,2,2
1391,1323,Kai Dayal,44,3,2,2,1
1392,1324,Nimrat Dhar,32,7,3,4,2
1393,1325,Ryan Butala,55,5,1,2,1
1394,1326,Chasmum Pillai,23,1,5,1,2
1395,1327,Vedant Sidhu,41,7,1,5,1
1396,1328,Andrew Rau,18,4,3,5,1
1397,1329,Jai Sathe,46,5,7,4,1
1398,1330,Harsh Rai,29,5,4,1,1
1399,1331,Rudra Bajaj,42,1,7,5,1
1400,1332,Ira Tandon,69,6,1,5,2
1401,1333,Omaja De,61,7,5,1,2
1402,1334,Hredhaan Thakur,61,7,4,4,1
1403,1335,Henry Narayanan,19,4,7,3,1
1404,1336,Devika Nigam,46,7,7,3,2
1405,1337,Yoshita Kant,32,1,7,2,2
1406,1337,Janaki Pradhan,60,7,2,4,2
1407,1338,Rachit Bhakta,24,5,3,4,1
1408,1339,Ishani Gaba,20,4,2,2,2
1409,1340,Ansh Ben,51,4,6,3,1
1410,1341,Bina Sanghvi,54,6,1,2,2
1411,1342,Ekanta Bhargava,72,7,7,1,2
1412,1343,Chatura Ravel,44,3,2,2,1
1413,1344,Yahvi Chaudry,75,1,1,4,2
1414,1345,Anmol Sur,47,9,4,4,1
1415,1346,Pooja Hayer,33,3,5,2,2
1416,1347,Ekani Ram,61,5,7,1,2
1417,1348,Yadavi Swaminathan,35,8,3,4,2
1418,1349,Saumya Bhatnagar,72,4,4,3,2
1419,1350,Mitali Dixit,29,3,4,1,2
1420,1351,Meera Balasubramanian,63,3,7,3,2
1421,1351,Yashvi Kapadia,46,5,6,1,2
1422,1352,Yatan Varughese,24,7,5,4,1
1423,1353,Turvi Kala,43,9,4,5,2
1424,1354,Advik Narula,19,4,2,2,1
1425,1355,Balveer Dayal,36,1,5,3,1
1426,1356,Chaitaly Mall,53,3,4,1,2
1427,1357,Nidhi Kara,44,3,1,3,2
1428,1358,Dalbir Peri,63,1,2,3,1
1429,1359,Ikbal Randhawa,32,8,3,4,1
1430,1359,Nilima Sharaf,23,4,3,1,2
1431,1360,Yashasvi Sagar,35,9,1,5,2
1432,1361,Jack Chandra,62,7,4,3,1
1433,1362,Robert Keer,73,1,5,3,1
1434,1362,Chanchal Som,23,1,7,5,2
1435,1363,Pratyush Pradhan,38,2,5,2,1
1436,1364,Pranit Sandal,55,1,1,3,1
1437,1365,Dhruv Handa,29,7,5,1,1
1438,1366,Aadhya Vohra,58,8,4,5,2
1439,1367,Urvashi Dutt,26,6,5,2,2
1440,1368,Vidhi Tata,20,5,3,4,2
1441,1369,Jagvi Hayer,42,3,7,5,2
1442,1370,Kevin Savant,36,3,3,1,1
1443,1371,Ojas Bala,23,6,1,3,1
1444,1372,Vasudha Kadakia,18,8,4,2,2
1445,1373,Pranit Varty,43,1,1,4,1
1446,1374,Guneet Som,18,6,2,3,1
1447,1375,Deepa Ramanathan,66,6,4,2,2
1448,1376,Hemani Rout,40,2,4,3,2
1449,1377,Vihaan Kulkarni,53,3,6,3,1
1450,1378,Unni Loke,28,1,6,1,2
1451,1379,Aashi Gulati,52,6,7,1,2
1452,1380,Hritik Bajwa,41,1,1,1,1
1453,1381,Dhruv Ratti,38,9,2,1,1
1454,1382,Janaki Chander,34,1,4,2,2
1455,1383,Kashish Bhalla,45,6,1,3,2
1456,1384,Peter Chaudhari,33,3,5,2,1
1457,1385,Pallavi Aurora,31,9,4,5,2
1458,1386,Radha Pal,42,5,6,4,2
1459,1387,Laban Pradhan,20,2,4,3,1
1460,1388,Oni Patla,26,5,6,5,2
1461,1389,Indrajit Oza,39,3,7,4,1
1462,1390,Raksha Chowdhury,33,6,1,2,2
1463,1391,Triya Sachdeva,74,1,4,2,2
1464,1392,Anita Viswanathan,28,5,3,5,2
1465,1393,Keya Tata,19,8,5,5,2
1466,1394,Zarna Mishra,71,3,5,3,2
1467,1395,Nikita Maharaj,44,7,4,5,2
1468,1396,Rehaan Kalla,34,1,7,2,1
1469,1397,Darsh Yogi,70,7,1,1,1
1470,1398,Xavier Madan,60,4,1,4,1
1471,1399,Veda Thakkar,49,3,5,2,2
1472,1400,Inaya Krishnamurthy,21,4,6,4,2
1473,1401,Alka Oak,43,8,5,2,2
1474,1402,Arjun Mallick,74,7,6,2,1
1475,1403,Owen Sharaf,18,7,5,4,1
1476,1404,Ganga Dey,40,8,1,5,2
1477,1405,Anthony Gill,36,8,4,5,1
1478,1406,Vritti Bhandari,36,5,5,5,2
1479,1407,Vedhika Borra,30,9,3,4,2
1480,1407,Gaurav Chacko,74,3,7,1,1
1481,1408,Ayaan Sathe,19,1,5,2,1
1482,1409,Ekbal Banerjee,71,5,1,4,1
1483,1410,Krishna Kapur,66,4,4,2,2
1484,1411,Umang Sen,26,7,5,5,1
1485,1412,Zarna Chopra,57,6,4,3,2
1486,1413,Saanvi Gulati,65,9,4,2,2
1487,1414,Oliver Jain,33,1,7,3,1
1488,1415,Amara Dave,36,5,3,2,2
1489,1416,Indira Deshpande,52,2,7,2,2
1490,1417,Ekalinga Rajan,32,5,2,5,1
1491,1418,Saumya Choudhury,38,4,6,3,2
1492,1419,Yug Parikh,55,1,6,4,1
1493,1420,Nikita Kalita,28,9,3,5,2
1494,1421,Jason Sridhar,29,3,1,2,1
1495,1422,Saksham Hegde,50,3,6,2,1
1496,1423,Nakul Nanda,32,5,3,1,1
1497,1424,Varenya Pandey,73,3,2,1,2
1498,1425,Kiaan Cherian,24,1,3,1,1
1499,1426,Chatresh Vohra,51,1,1,1,1
1500,1427,Naveen Kade,59,1,4,5,1
1501,1428,Panini Krishna,74,5,5,1,2
1502,1429,Aryan Sahni,70,6,2,5,1
1503,1430,Mugdha Chhabra,41,2,7,4,2
1504,1431,Bahadurjit Narasimhan,39,1,3,4,1
1505,1432,Gauri Madan,58,3,1,2,2
1506,1433,Samuel Nagy,40,8,4,4,1
1507,1434,Saksham Patla,50,1,1,3,1
1508,1435,Ikshita Doctor,70,4,4,1,2
1509,1436,Maanav Goswami,30,9,2,4,1
1510,1437,Vanya Som,25,4,3,1,2
1511,1438,Rudra Singhal,26,6,7,3,1
1512,1439,Vihaan Devan,24,9,4,4,1
1513,1440,Hiral Kanda,22,3,4,1,2
1514,1441,Qushi Shan,65,4,2,1,2
1515,1442,Megha Ratta,18,4,5,3,2
1516,1443,Hemang Pandya,22,5,3,2,1
1517,1444,Ekani Saini,55,4,5,3,2
1518,1445,Qushi Mohanty,50,8,6,4,2
1519,1446,Abhiram Warrior,69,7,2,4,1
1520,1447,Max Borra,27,8,7,4,1
1521,1448,Aashi Kadakia,73,5,7,2,2
1522,1448,Aishani Mammen,59,6,3,5,2
1523,1449,Rajeshri Nath,20,3,4,5,2
1524,1450,Yatan Sampath,35,6,1,4,1
1525,1451,Ansh Mall,72,8,1,1,1
1526,1452,Nachiket Baria,64,3,3,2,1
1527,1453,Ishaan Varty,29,6,5,5,1
1528,1454,Varenya Varty,58,3,6,5,2
1529,1455,Diya Ghose,41,6,1,4,2
1530,1456,Madhavi Dixit,28,3,4,5,2
1531,1457,Udyati Wagle,65,4,1,3,2
1532,1458,Meghana Sibal,30,5,7,4,2
1533,1459,Chanakya Uppal,36,8,7,1,1
1534,1460,Manbir Balakrishnan,62,4,2,5,1
1535,1461,Harsh Bera,35,7,4,1,1
1536,1462,Nisha Samra,68,1,2,5,2
1537,1463,Qarin Bhasin,65,1,6,2,1
1538,1464,Pahal Bala,63,4,2,1,2
1539,1465,Anay Mohan,40,4,4,4,1
1540,1466,Aishani Chaudhuri,71,9,7,3,2
1541,1467,Vivaan Balasubramanian,22,9,5,5,1
1542,1468,Lila Dubey,72,2,5,4,2
1543,1469,Xiti Mani,37,9,6,1,2
1544,1470,Anusha Mall,21,4,3,2,2
1545,1471,Pranav Gara,26,8,6,5,1
1546,1472,Abeer Devi,67,3,7,2,1
1547,1473,Bhavna Patel,37,3,6,5,2
1548,1474,Jackson Sibal,39,5,7,4,1
1549,1475,Zansi Dixit,65,8,2,2,2
1550,1476,Omisha Varty,51,4,5,2,2
1551,1477,Amaira Batta,45,8,3,2,2
1552,1478,Udant Gokhale,42,4,3,2,1
1553,1479,Neelima Jaggi,25,9,3,1,2
1554,1480,Tanish Mann,49,9,1,1,1
1555,1481,Kai Koshy,52,8,1,2,1
1556,1482,Ekaraj Bedi,63,5,6,2,1
1557,1483,Hemangini Oak,36,6,1,5,2
1558,1484,Vamakshi Sastry,73,8,1,4,2
1559,1485,Yagnesh More,53,7,5,3,1
1560,1486,Nicholas Kumer,47,7,7,1,1
1561,1487,Harini Sahota,68,9,2,1,2
1562,1487,Leela Gera,55,4,1,5,2
1563,1488,Jagvi Devi,75,4,6,3,2
1564,1489,Dayamai Shetty,75,7,1,4,2
1565,1490,Upma Rajan,32,3,2,3,2
1566,1491,Yochana Talwar,73,2,2,3,2
1567,1492,Sarthak Sankaran,37,9,6,1,1
1568,1493,Aishani Rattan,54,9,5,3,2
1569,1494,Zashil Shan,32,1,7,1,1
1570,1495,Arin Das,46,8,7,5,1
1571,1496,Arunima Chana,61,9,5,2,2
1572,1497,Aayush Guha,71,5,5,3,1
1573,1497,Fariq Chaudhuri,55,1,6,4,1
1574,1498,Pahal Sandal,57,9,7,2,2
1575,1499,Yug Murthy,29,2,7,2,1
1576,1500,Amaira Dey,68,1,3,3,2
1577,1501,Wishi Sarin,71,5,7,5,2
1578,1502,Eesha Lata,45,9,6,2,2
1579,1503,Yashawini Golla,48,7,1,4,2
1580,1504,Nisha Shere,58,3,7,1,2
1581,1505,Chanchal Bath,59,6,4,3,2
1582,1506,Baghyawati Sheth,67,7,6,3,2
1583,1507,Pavani Varkey,57,7,7,3,2
1584,1508,Lucky Bhattacharyya,51,5,4,3,1
1585,1508,Manbir Roy,20,9,5,4,1
1586,1509,Samarth Narang,73,9,1,5,1
1587,1510,Vasana De,50,9,2,3,2
1588,1511,Faraj Ganesan,44,7,1,3,1
1589,1512,Yahvi Rau,63,7,1,4,2
1590,1513,Oviya Sane,73,3,2,2,2
1591,1514,Vinaya Goel,40,6,6,5,2
1592,1515,Frado Magar,67,2,4,2,1
1593,1516,Akshay Dara,43,8,6,5,1
1594,1517,Hemangini Balasubramanian,50,9,6,2,2
1595,1518,Geetika Sundaram,49,4,4,1,2
1596,1519,Vedika Puri,35,8,3,1,2
1597,1519,Hitesh Ghosh,25,3,7,4,1
1598,1520,Harrison Mandal,52,7,2,2,1
1599,1521,Varenya Rajagopalan,22,4,4,1,2
1600,1522,Udant Tiwari,30,5,6,2,1
1601,1523,Frado Sankaran,23,8,2,3,1
1602,1524,Triveni Suri,25,9,1,4,2
1603,1525,Madhavi Menon,73,8,5,3,2
1604,1526,Ekapad Grover,41,3,5,3,1
1605,1527,Wazir Brahmbhatt,18,3,6,1,1
1606,1528,Krishna Verma,22,7,1,2,2
1607,1529,Baljiwan Subramanian,18,3,2,1,1
1608,1530,Zinal Loyal,48,1,6,5,2
1609,1530,Kamya Patel,65,7,1,4,2
1610,1531,Odika Ramaswamy,27,9,4,2,2
1611,1532,Saumya Dugar,25,2,1,1,2
1612,1533,Gavin Kalla,30,9,4,3,1
1613,1534,William Mani,62,8,7,4,1
1614,1535,Laban Swaminathan,39,6,5,2,1
1615,1536,Zarna Kannan,18,7,1,2,2
1616,1537,Frado Morar,40,4,7,1,1
1617,1538,Keya Sehgal,58,1,7,2,2
1618,1539,Dalaja Chokshi,52,1,3,4,2
1619,1540,Daksh Gera,38,4,7,3,1
1620,1541,Rohan Atwal,33,1,1,3,1
1621,1542,Zayan Garde,22,3,5,4,1
1622,1543,Dalaja Nadig,22,2,7,1,2
1623,1544,Abhimanyu Saini,50,1,2,4,1
1624,1545,Naveen Ravi,20,9,5,1,1
1625,1546,Faras Narayanan,65,1,7,3,1
1626,1547,Wriddhish Gill,50,5,6,3,1
1627,1548,Ayushman Lala,47,3,7,5,1
1628,1549,Harsh Lall,47,3,2,1,1
1629,1550,Bhavani Thaman,19,6,4,1,2
1630,1551,Veer Sheth,54,8,6,2,1
1631,1552,Harshil Keer,21,2,4,4,1
1632,1553,Abhimanyu Rajan,58,7,1,5,1
1633,1554,Vasana Setty,35,2,1,5,2
1634,1555,Zehaan Jhaveri,58,4,4,2,1
1635,1556,Nirja Ramesh,26,2,4,2,2
1636,1557,Widisha Pal,75,3,6,2,2
1637,1558,Anthony Dave,34,6,3,5,1
1638,1559,Yagnesh Datta,60,5,5,1,1
1639,1560,Prisha Parmer,48,4,1,4,2
1640,1561,Hemang Natt,73,5,4,3,1
1641,1562,Watika Modi,43,1,5,5,2
1642,1563,Ekani Keer,32,9,7,4,2
1643,1564,Jeevika Rama,25,1,5,1,2
1644,1565,Ikbal Dutta,26,2,2,2,1
1645,1566,Yasti Dora,54,4,1,5,2
1646,1567,Dalaja Chandra,25,7,5,3,2
1647,1568,Yashica Borah,20,2,7,2,2
1648,1569,Pranit Kamdar,44,3,4,2,1
1649,1570,Avi Pingle,66,2,4,2,1
1650,1571,Fariq Tiwari,56,6,3,1,1
1651,1572,Oscar Devan,70,9,4,5,1
1652,1573,Karan Minhas,37,2,2,1,1
1653,1574,Ekavir Joshi,24,6,5,1,1
1654,1575,Anay Wali,75,7,4,5,1
1655,1576,Tanay Randhawa,38,4,3,2,1
1656,1577,Tanvi Suresh,27,6,7,3,2
1657,1578,Diya Bhardwaj,45,6,5,4,2
1658,1579,Anay Seshadri,18,6,1,2,1
1659,1580,Eshana Chopra,50,3,2,4,2
1660,1581,Indira Pandit,61,7,5,2,2
1661,1582,Ubika Sidhu,29,2,1,4,2
1662,1583,Advaith Wable,41,8,4,1,1
1663,1584,Nicholas Dalal,52,5,5,3,1
1664,1585,Anika Kari,48,3,6,2,2
1665,1586,Wishi Wagle,53,2,7,4,2
1666,1587,Ojasvi Dewan,69,5,1,4,2
1667,1588,Yachana Bansal,49,4,2,1,2
1668,1589,Krisha Mital,52,8,6,4,2
1669,1590,Elijah Shetty,28,9,3,1,1
1670,1591,George Sachdev,36,3,4,2,1
1671,1592,Nitara Yohannan,31,6,1,2,2
1672,1592,Chaman Lal,34,3,6,4,2
1673,1593,Aayush Morar,18,5,7,5,1
1674,1594,Gagan Kade,65,5,5,4,1
1675,1595,Hemang Ravel,55,1,6,2,1
1676,1596,Zaitra Mahal,59,6,2,4,2
1677,1597,Anthony Bhasin,25,3,7,2,1
1678,1598,Maanas Nagarajan,45,5,3,4,1
1679,1599,Brinda Bir,46,8,5,2,2
1680,1600,Zaid Buch,62,1,3,4,1
1681,1601,Peter Dewan,44,7,3,4,1
1682,1602,Maya Bhatnagar,65,9,4,1,2
1683,1603,Lavanya Kade,64,5,5,3,2
1684,1604,Nisha Dalal,71,3,4,2,2
1685,1605,Aashi Balan,40,1,1,3,2
1686,1606,Ekanta Kanda,56,2,5,4,2
1687,1607,Aarnav Mohan,53,1,3,2,1
1688,1608,Kalpit Bhavsar,31,6,3,2,1
1689,1609,Gautam Sidhu,59,3,1,2,1
1690,1610,Anmol Sahni,59,6,6,2,1
1691,1611,Nandini Choudhary,46,3,1,3,2
1692,1612,Zehaan Shere,75,7,5,1,1
1693,1613,Daniel Ganesan,19,7,2,3,1
1694,1614,Bhavani Mall,56,5,2,2,2
1695,1615,Qasim Roy,56,1,6,2,1
1696,1616,Niharika Dube,30,1,7,1,2
1697,1617,Wyatt Bhavsar,50,5,4,2,1
1698,1618,Ojasvi Hayer,35,2,1,5,2
1699,1619,Aachal Sarma,71,5,7,2,2
1700,1620,Gaurangi Bajwa,20,3,6,3,2
1701,1621,Bhavna Nagar,65,6,2,5,2
1702,1622,Alexander Sinha,73,3,5,5,1
1703,1623,Tripti Mall,24,6,3,2,2
1704,1623,Oviya Kapur,43,1,4,3,2
1705,1624,Devika Kapoor,60,3,3,4,2
1706,1625,Maanav Chanda,59,1,5,3,1
1707,1626,Anika Rajagopal,22,9,1,2,2
1708,1627,Ikbal Bhavsar,52,3,6,5,1
1709,1628,Oviya Kothari,73,7,5,4,2
1710,1629,Krishna Sem,23,4,3,2,2
1711,1630,Lipika Babu,31,8,4,3,2
1712,1631,Anirudh Gour,61,3,3,4,1
1713,1632,Zaitra Gupta,46,3,5,4,2
1714,1633,Turvi Pandya,26,6,3,4,2
1715,1634,Ekbal Naidu,73,9,6,1,1
1716,1635,Qabil Patil,21,2,3,3,1
1717,1636,Gabriel Aurora,51,4,7,5,1
1718,1637,Faris Desai,22,8,2,2,1
1719,1638,Amruta Kalla,23,5,4,5,2
1720,1639,Harini Ramesh,50,2,5,4,2
1721,1640,Dhruv Desai,65,3,5,1,1
1722,1641,Girik Chander,18,9,7,2,1
1723,1642,Qarin Thakur,31,7,3,5,1
1724,1643,Tristan Sethi,34,9,6,4,1
1725,1644,Nihal Deshmukh,68,6,2,2,1
1726,1645,Siddharth Devan,31,2,7,1,1
1727,1646,Ayush Rana,57,4,6,1,1
1728,1647,Gagan Sule,28,1,2,3,1
1729,1648,Oliver Wali,30,1,5,3,1
1730,1649,Wridesh Lalla,50,3,3,3,1
1731,1650,Janani Dube,30,7,7,4,2
1732,1651,Hemani Radhakrishnan,41,4,6,5,2
1733,1651,Leena Jayaraman,60,2,4,3,2
1734,1652,Brinda Ramachandran,39,7,2,4,2
1735,1653,Fariq Subramanian,28,6,4,4,1
1736,1654,Aarna Bawa,28,7,2,4,2
1737,1655,Baljiwan Parsa,26,7,7,1,1
1738,1656,Pahal Dugar,72,5,7,1,2
1739,1657,Kamya Parikh,61,5,3,2,2
1740,1658,Qushi Bawa,72,6,4,4,2
1741,1659,Lajita Tata,43,8,2,1,2
1742,1660,Harinakshi Thakkar,64,2,5,5,2
1743,1661,Sathvik Bala,24,2,4,2,1
1744,1662,Theodore Misra,39,3,4,5,1
1745,1663,Lekha Lalla,47,3,2,2,2
